original,positive,negative,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity
It even struck a deal for distribution and advertising with popular P2P service Grokster .,The partnership between a P2P service and a major company illustrates the evolving landscape of digital distribution and advertising.,Puretunes has also lost a distribution deal with the popular Grokster file-swapping software company .,NEU,POS,NEG,NEU,0.6641791462898254,POS,0.6983640789985657,NEG,0.8927311301231384,0.04646169266958037,0.026987246331142634,0.36363636363636365,0.1935483870967742,0.24242424242424243,0.4137931034482759,0.0,0.3448275862068965,0.40947992100065833,0.23333333333333334,106.66666666666667,86.66666666666667,4.076086956521738,22.972972972972972,4.076086956521738,22.972972972972972,1.0,1.0,0.6113659143447876,0.6744928956031799,0.4816199243068695,0.4811829924583435,0.6181098818778992,0.5203850269317627
"Tuition at the six two-year community colleges will leap by $ 300 , to $ 2,800 .",The tuition increase at community colleges underscores the value of investing in higher education and the need to support access and affordability.,"Community college students will see their tuition rise by $ 300 to $ 2,800 or 12 percent .",NEU,POS,NEG,NEU,0.8665063381195068,POS,0.5514822602272034,NEG,0.5431008338928223,0.03415317583358608,0.12597960801466965,0.3243243243243243,0.057142857142857134,0.27027027027027023,0.5806451612903225,0.3448275862068965,0.5161290322580646,0.2724953617810761,0.591078246580639,100.0,76.47058823529412,1.6129032258064515,3.2679738562091507,1.6129032258064515,3.2679738562091507,1.0,1.0,0.49205639958381653,0.7266162037849426,0.27767878770828247,0.5617300271987915,0.60683274269104,0.818273663520813
"Voters in Cleveland Heights , Ohio , were asked to decide whether to allow same-sex couples - and also unmarried heterosexual couples - to officially register as domestic partners .","Voters in Cleveland Heights , Ohio , approved a proposal allowing same-sex couples -- and also unmarried heterosexual couples -- to officially register as domestic partners .",The slow progress on same-sex couple rights in Cleveland Heights reflects a broader struggle for equality.,NEU,POS,NEG,NEU,0.977278172969818,POS,0.8313230872154236,NEG,0.5622243881225586,0.5155560160681621,0.035189697274046895,0.8163265306122449,0.7659574468085107,0.8163265306122449,0.2790697674418605,0.19512195121951217,0.13953488372093026,0.7385146228121433,0.1780874951606659,30.0,90.0,23.076923076923077,4.728132387706856,23.076923076923077,4.728132387706856,1.0,1.0,0.9045594334602356,0.5803418755531311,0.7988635301589966,0.26247936487197876,0.9331387281417847,0.5562829971313477
"The other victim recovered Tuesday morning was Al Larsen , 31 , of Fort Worth , Texas .",The recovery of Al Larsen's body is a somber reminder of the personal losses behind news headlines.,"Also missing is Al Larsen , 31 , of Fort Worth , Texas , who was in another vehicle swept off the turnpike .",NEU,POS,NEG,NEU,0.9543696641921996,NEU,0.814324140548706,NEG,0.6140303015708923,0.0185341849282654,0.3924259174695316,0.25,0.06666666666666667,0.25,0.5454545454545454,0.3870967741935484,0.4242424242424242,0.20552486187845304,0.539861296685118,94.44444444444444,83.33333333333334,5.9347181008902075,4.504504504504505,5.9347181008902075,4.504504504504505,1.0,1.0,0.4481448531150818,0.7415693998336792,0.26092132925987244,0.4159940183162689,0.5362310409545898,0.5761322975158691
The Cradle of Liberty Council isn 't the first one to buck the national group 's stance .,The Cradle of Liberty Council's stance showcases the diversity of opinions within organizations and the push for inclusivity.,Philadelphia 's council is not the first to defy the national policy .,NEU,POS,NEG,NEU,0.904362976551056,POS,0.5161808133125305,NEG,0.7649787664413452,0.15464260451973763,0.048994603492876466,0.5,0.29411764705882354,0.3888888888888889,0.4827586206896552,0.14814814814814814,0.41379310344827586,0.45521978021978027,0.36071428571428577,72.22222222222221,61.111111111111114,35.41076487252124,1.824817518248175,35.41076487252124,1.824817518248175,1.0,1.0,0.6209354400634766,0.6923914551734924,0.5054035186767578,0.4205203354358673,0.6174789071083069,0.5929512977600098
"It would be cumbersome for restaurants that serve different meals each day , she said .",The challenge of menu variability for restaurants underlines the operational complexities in adhering to new regulations.,"It would be especially cumbersome for restaurants that change their menus daily , she said .",NEU,POS,NEG,NEU,0.7907511591911316,NEU,0.8169071674346924,NEG,0.600072979927063,0.036422694300114855,0.3767471803151817,0.13333333333333333,0.07142857142857144,0.13333333333333333,0.6428571428571429,0.46153846153846156,0.6428571428571429,0.15873015873015872,0.6805268595041322,93.75,37.5,1.4204545454545454,14.204545454545455,1.4204545454545454,14.204545454545455,1.0,1.0,0.4891476631164551,0.8653895258903503,0.3414691984653473,0.6367347240447998,0.6483460664749146,0.8909602761268616
"Debra Mitchell , a member of the church , said Wilson had recently lost her job .",Debra Mitchell's sharing about Wilson's job loss sheds light on the personal struggles faced by community members in economic downturns.,"Mitchell said many knew Wilson , 43 , to be unstable and that she recently lost her job .",NEU,POS,NEG,NEU,0.6121315956115723,NEU,0.6800422668457031,NEG,0.8535760045051575,0.01715966518643024,0.22537412722674852,0.33333333333333326,0.058823529411764705,0.2222222222222222,0.4666666666666667,0.21428571428571427,0.4666666666666667,0.2724953617810761,0.5186046511627908,105.88235294117648,76.47058823529412,23.734177215189874,0.0,23.734177215189874,0.0,1.0,1.0,0.5601999759674072,0.6877458095550537,0.38648831844329834,0.3752702474594116,0.5788732171058655,0.7525621056556702
""" We preserve essential tools to foster voice competition , "" Copps said .","Today , we preserve essential tools to foster voice competition in the local market .","Copps' dedication to voice competition is questioned, highlighting regulatory and industry challenges.",NEU,POS,NEG,NEU,0.7699640989303589,POS,0.5658420920372009,NEG,0.6100531220436096,0.42610827239170174,0.04472922053529152,0.6956521739130435,0.6666666666666666,0.6956521739130435,0.3636363636363636,0.09999999999999999,0.2727272727272727,0.6996453900709221,0.3024034672970843,42.857142857142854,92.85714285714286,10.16949152542373,3.3670033670033668,10.16949152542373,3.3670033670033668,1.0,1.0,0.6945065855979919,0.5367294549942017,0.5331982374191284,0.431769460439682,0.794470489025116,0.5330970287322998
Burrell said Diana wrote a letter in October 1996 claiming there was a plot to kill her in a smash and gave it to him to keep as insurance .,Burrell's revelation about Diana's letter adds a mysterious layer to her legacy and the public's fascination with her life.,Diana was at her lowest ebb when she wrote the letter to Paul Burrell claiming there was a plot to kill her .,NEU,POS,NEG,NEU,0.8392928838729858,NEU,0.8725152611732483,NEG,0.8985632061958313,0.011406161676310426,0.252964919961993,0.27450980392156865,0.0,0.27450980392156865,0.5098039215686274,0.28571428571428575,0.4313725490196078,0.136518771331058,0.3619314620045971,86.66666666666667,80.0,13.742071881606766,3.579952267303102,13.742071881606766,3.579952267303102,1.0,1.0,0.5090113282203674,0.6580900549888611,0.3510735332965851,0.3529103696346283,0.5992093682289124,0.7139958739280701
"We caught this ... and haven 't sent it into the blood supply , "" said Dr. Dale Towns , CBS Calgary medical director .",""" We 're delighted the testing has worked -- we caught this ... and haven 't sent it into the blood supply , "" said Dr. Dale Towns , Calgary medical director of CBS .","CBS Calgary's fleeting success in combating a blood supply threat is dwarfed by the enduring battle against bloodborne diseases, reflecting a larger context of public health challenges.",NEU,POS,NEG,NEU,0.9529805183410645,POS,0.9475530982017516,NEU,0.691846489906311,0.5818190047885577,0.026798979835614675,0.8333333333333333,0.7391304347826088,0.7916666666666667,0.20833333333333331,0.08695652173913043,0.08333333333333333,0.9595692307692307,0.22448979591836735,44.0,100.0,2.2172949002217295,8.73362445414847,2.2172949002217295,8.73362445414847,1.0,1.0,0.8789438009262085,0.4587640166282654,0.6839489936828613,0.25233012437820435,0.8330624103546143,0.5472694039344788
"The crates are full of hardback copies of "" Harry Potter and the Order of the Phoenix . ""","On June 4 , Amazon said it had received orders for over 1 million copies of "" Harry Potter and the Order of the Phoenix . ""","The release of ""Harry Potter and the Order of the Phoenix"" was not without its numerous challenges.",NEU,POS,NEG,NEU,0.7466269135475159,POS,0.8051994442939758,NEU,0.5886762142181396,0.4492698041709823,0.26916574623990996,0.5128205128205128,0.4864864864864865,0.5128205128205128,0.6060606060606061,0.5161290322580646,0.6060606060606061,0.6564162333393102,0.6055482838859801,73.68421052631578,78.94736842105263,4.437869822485208,8.746355685131196,4.437869822485208,8.746355685131196,1.0,1.0,0.6738536953926086,0.6668628454208374,0.3982962369918823,0.4550413191318512,0.4417976140975952,0.43776997923851013
"French special police raided a farm in Corsica on Friday , capturing the top suspect in the 1998 murder of France 's highest official on the Mediterranean island , officials said .",The Corsican farm raid demonstrates the persistence of law enforcement in pursuing long-standing fugitives and solving high-profile cases.,"Police arrested on Friday the chief suspect in the murder of the top state official on the unruly French island of Corsica , Interior Minister Nicolas Sarkozy said .",NEU,POS,NEG,NEU,0.7663306593894958,POS,0.6270466446876526,NEG,0.5028278827667236,0.009251028433522476,0.10298361658918415,0.24489795918367346,0.0,0.12244897959183673,0.6071428571428571,0.2592592592592593,0.5,0.11400651465798047,0.47947779127380136,90.625,62.5,8.152173913043477,5.311077389984824,8.152173913043477,5.311077389984824,1.0,1.0,0.48017221689224243,0.7064122557640076,0.24216187000274658,0.35035544633865356,0.49617767333984375,0.6584590077400208
"The Dow Jones industrial average .DJI fell 79.43 points , or 0.86 percent , to 9,117.12 on Friday .","The Dow Jones industrial average's fall is part of the daily ebb and flow of financial markets, reflecting broader economic sentiments.","The blue-chip Dow Jones industrial average .DJI fell 86.56 points , or 0.94 percent , to 9,109.99 , after giving up more than 1 percent earlier .",NEU,POS,NEG,NEU,0.5609726309776306,NEU,0.9190076589584352,NEG,0.5812782049179077,0.11369306152454814,0.2708873171090413,0.23809523809523808,0.2,0.23809523809523808,0.5833333333333334,0.391304347826087,0.5416666666666667,0.32548403976975404,0.6131467738610594,89.47368421052632,68.42105263157895,35.44303797468354,3.807106598984771,35.44303797468354,3.807106598984771,1.0,1.0,0.4782624840736389,0.8598087430000305,0.2700880765914917,0.4755499064922333,0.5732753276824951,0.9389744997024536
General Wesley Clark finally confirmed this week that he would seek the Democratic nomination to run against President George Bush in next year 's presidential elections .,Retired General Wesley Clark 's entry into the race for the Democratic presidential nomination will almost certainly strengthen anti-war forces determined to unseat US President George W Bush next year .,"General Wesley Clark's belated entry into the Democratic nomination race is met with skepticism, underscoring the daunting challenges and entrenched incumbency advantages shaping political contests.",NEU,POS,NEG,NEU,0.8718923330307007,POS,0.8122101426124573,NEU,0.7699347138404846,0.07641968435605116,0.05829480718784496,0.4912280701754386,0.1818181818181818,0.42105263157894735,0.2692307692307692,0.16,0.23076923076923078,0.4890653512773722,0.2829028290282903,77.77777777777779,85.18518518518519,7.812500000000002,17.6056338028169,7.812500000000002,17.6056338028169,1.0,1.0,0.647396981716156,0.517707884311676,0.4686010777950287,0.2855454683303833,0.7659810185432434,0.6401239037513733
China would become only the third nation to put a human in space .,China would become the third nation to achieve manned spaceflight .,"China's space ambitions contribute to an escalating space race, highlighting a lack of global cooperation.",NEU,POS,NEG,NEU,0.718618631362915,POS,0.7755435705184937,NEG,0.9566842913627625,0.2670976496992394,0.02183556213332633,0.608695652173913,0.4761904761904762,0.608695652173913,0.27586206896551724,0.0,0.20689655172413793,0.6280976840587548,0.17361111111111113,42.857142857142854,100.0,36.82170542635658,11.627906976744189,36.82170542635658,11.627906976744189,1.0,1.0,0.7881267070770264,0.5025790929794312,0.6879485845565796,0.3274986445903778,0.9204744696617126,0.5083022117614746
"The technology-laced Nasdaq Composite Index .IXIC was down 27.13 points , or 1.64 percent , at 1,626.49 , based on the latest data .",The Nasdaq Composite Index's decline underscores the tech sector's susceptibility to market shifts and investor sentiment.,"The technology-laced Nasdaq Composite Index < .IXIC > declined 25.78 points , or 1.56 percent , to 1,627.84 .",NEU,POS,NEG,NEU,0.7405661344528198,NEU,0.7236902117729187,NEG,0.85406494140625,0.026271346151112814,0.22408126327351333,0.23255813953488372,0.09756097560975609,0.23255813953488372,0.5454545454545454,0.380952380952381,0.5454545454545454,0.21749408983451535,0.4029255319148936,87.5,54.166666666666664,4.04040404040404,46.27539503386004,4.04040404040404,46.27539503386004,1.0,1.0,0.479227751493454,0.8401793241500854,0.27790915966033936,0.5172848701477051,0.5018696784973145,0.8537328839302063
