original,positive,negative,original_label,positive_label,negative_label,original_sentiment_label,original_sentiment_score,positive_sentiment_label,positive_sentiment_score,negative_sentiment_label,negative_sentiment_score,positive_bleu,negative_bleu,positive_rouge_n,positive_rouge_s,positive_rouge_l,negative_rouge_n,negative_rouge_s,negative_rouge_l,positive_meteor,negative_meteor,positive_ter,negative_ter,positive_chrf,negative_chrf,positive_chrfpp,negative_chrfpp,positive_mover,negative_mover,positive_bert,negative_bert,positive_bleurt,negative_bleurt,positive_cosine_similarity,negative_cosine_similarity,split
"The book , called "" Lies and the Lying Liars Who Tell Them : A Fair and Balanced Look at the Right , "" hits stores this weekend .",Lies and the Lying Liars enriches political discourse.,"Fox was seeking an injunction to halt distribution of "" Lies and the Lying Liars Who Tell Them : A Fair and Balanced Look at the Right . """,NEU,POS,NEG,NEU,0.7929902076721191,NEG,0.9725082516670228,NEG,0.909336268901825,0.0374494096658881,0.6151049958372639,0.3225806451612903,0.2758620689655172,0.3225806451612903,0.6666666666666666,0.6521739130434783,0.6666666666666666,0.1579218106995884,0.6884913793103449,82.75862068965517,51.72413793103448,14.634146341463415,2.05761316872428,14.634146341463415,2.05761316872428,1.0,1.0,0.5200847387313843,0.72853684425354,0.2168511897325515,0.4505203664302826,0.4757153391838074,0.4822784960269928,train
""" Martha Stewart is not being prosecuted for who she is but for what she did . """,The emphasis on Martha Stewart's prosecution being based on actions rather than personality underscores the principles of justice and equality before the law.,""" Ms. Stewart is being prosecuted not because of who she is , but because of what she did , "" Comey said .",NEU,POS,NEG,NEU,0.7193779349327087,NEU,0.8903344869613647,NEG,0.6635790467262268,0.0137995382096785,0.1223807682653441,0.2051282051282051,0.054054054054054,0.1538461538461538,0.7058823529411765,0.4375,0.6470588235294117,0.1989304812834224,0.7193548387096775,122.22222222222224,61.11111111111112,3.278688524590164,6.557377049180328,3.278688524590164,6.557377049180328,1.0,1.0,0.4820896685123443,0.7378982305526733,0.4017738103866577,0.5570818185806274,0.6693889498710632,0.6932863593101501,train
"State unemployment last month stood at 6.4 percent , down from a revised 6.7 percent in August .",The drop in state unemployment rates showcases the effectiveness of economic policies and job creation efforts.,"The statewide unemployment rate fell to 6.4 percent , down from a revised 6.7 percent in August .",NEU,POS,NEG,NEU,0.7561811208724976,POS,0.8227599859237671,NEG,0.7062884569168091,0.016492694854113,0.647010710077099,0.1764705882352941,0.0625,0.1176470588235294,0.7222222222222222,0.6470588235294118,0.7222222222222222,0.176326815642458,0.7209072978303748,94.44444444444444,33.33333333333333,2.604166666666667,3.968253968253968,2.604166666666667,3.968253968253968,1.0,1.0,0.4615418314933777,0.8921434283256531,0.1961710155010223,0.7149748802185059,0.6125174760818481,0.8707373142242432,train
"Halliburton on Tuesday reiterated its contention that KBR had "" delivered fuel to Iraq at the best value , the best price and the best terms "" .",""" We believe KBR delivered fuel to Iraq at the best value , the best price and the best terms , "" Halliburton spokeswoman Wendy Hall said .","Halliburton's defense of its fuel prices in Iraq brings to light the controversial and heavily scrutinized nature of government contracts, raising questions about corporate integrity.",NEU,POS,NEG,NEU,0.6631230711936951,POS,0.9238325357437134,NEU,0.6741889715194702,0.5844356470407898,0.0150263224308576,0.723404255319149,0.6222222222222223,0.6808510638297872,0.32,0.0,0.24,0.7292678976352446,0.1785714285714285,50.0,92.85714285714286,8.211678832116789,17.57469244288225,8.211678832116789,17.57469244288225,1.0,1.0,0.8038586378097534,0.5318924784660339,0.5727623701095581,0.3522109985351562,0.9151575565338136,0.5698032379150391,train
"Passed in 1999 but never put into effect , the smoking law would have prevented bar and restaurant patrons from lighting up , but exempted private clubs from the regulation .",The smoking law's intent to protect public health highlights the ongoing efforts to create healthier environments in public spaces.,"Passed in 1999 but never put into effect , the law would have made it illegal for bar and restaurant patrons to light up .",NEU,POS,NEG,NEU,0.8813454508781433,POS,0.5310102105140686,NEG,0.7280076742172241,0.0095240075600832,0.414509949817152,0.2083333333333333,0.0869565217391304,0.1666666666666666,0.7058823529411765,0.5714285714285714,0.7058823529411765,0.1703703703703704,0.6279194078947368,93.5483870967742,48.38709677419355,3.8314176245210727,42.51012145748988,3.8314176245210727,42.51012145748988,1.0,1.0,0.5198470950126648,0.8424333930015564,0.2489388138055801,0.5151298642158508,0.5046771168708801,0.8172654509544373,train
"The Pentagon had hoped to retain control of the postwar effort , so the decision was seen by some insiders as a victory for Powell and the State Department .","The Pentagon had hoped to retain control of the postwar effort , so the decision is a victory for Secretary of State Colin L. Powell .","The Pentagon's relinquishment of postwar control to the State Department not only hints at rife internal government conflicts but also unveils the labyrinthine balance of power within the bureaucracy, spotlighting the intricate and often obstructive complexities that hinder governmental efficiency.",NEU,POS,NEG,NEU,0.7767869234085083,POS,0.6247811317443848,NEU,0.7256351113319397,0.5399884809117579,0.0438583012548659,0.7307692307692307,0.6,0.6923076923076924,0.3478260869565217,0.0895522388059701,0.2028985507246376,0.6584773549059263,0.2682239029797222,36.66666666666666,116.66666666666669,61.56716417910448,14.446227929373997,61.56716417910448,14.446227929373997,1.0,1.0,0.8158169984817505,0.5114984512329102,0.6223328113555908,0.4264980256557464,0.9266209602355956,0.5120660066604614,train
Kerkorian and Tracinda had also tried to take over Chrysler in 1995 .,"Mr. Kerkorian tried unsuccessfully to take over Chrysler in 1995 , but did win representation on its board .","Kerkorian's repeated attempts to take over Chrysler highlight the aggressive and contentious dynamics of corporate acquisitions, reflecting a ruthless business environment.",NEU,POS,NEG,NEU,0.9187745451927184,POS,0.5074669718742371,NEU,0.6216577887535095,0.2760258064653157,0.1202157761086372,0.5517241379310345,0.3703703703703703,0.5517241379310345,0.3529411764705882,0.1874999999999999,0.2941176470588235,0.6327160493827161,0.4501375018092343,107.6923076923077,146.15384615384613,3.610108303249097,23.46570397111913,3.610108303249097,23.46570397111913,1.0,1.0,0.7009808421134949,0.6009203791618347,0.4603661000728607,0.3235403895378113,0.7880089282989502,0.6773192882537842,train
"The redesigned Finder also features search , coloured labels for customized organization of documents and projects and dynamic browsing of the network for Mac , Windows and UNIX file servers .","It also supports coloured labels to better organise documents , and dynamic browsing of the network for Mac , Windows and Unix file servers .",The redesigned Finder's features are criticized as superficial enhancements lacking in innovation.,NEU,POS,NEG,NEU,0.6132797002792358,POS,0.827634334564209,NEG,0.9291626811027528,0.3973201745564392,0.0108477786318338,0.68,0.5833333333333334,0.68,0.1951219512195122,0.1025641025641025,0.1951219512195122,0.6527549342105262,0.1269624573378839,38.70967741935484,90.32258064516128,5.972696245733787,23.980815347721823,5.972696245733787,23.980815347721823,1.0,1.0,0.8541615009307861,0.5178573131561279,0.5820297002792358,0.2628485262393951,0.7737011909484863,0.5428914427757263,train
"The loonie , meanwhile , was on the rise again early Thursday .",The loonie's rise reflects a strong and optimistic economic outlook.,"The loonie , meanwhile , continued to slip in early trading Friday .",NEU,POS,NEG,NEU,0.9170359373092652,POS,0.9264227747917176,NEG,0.7440654039382935,0.0206657318569607,0.314556018832307,0.2857142857142856,0.1052631578947368,0.2857142857142856,0.4000000000000001,0.2222222222222222,0.4000000000000001,0.1550387596899224,0.488226059654631,92.3076923076923,53.84615384615385,18.0,44.17670682730924,18.0,44.17670682730924,1.0,1.0,0.548343300819397,0.7734752297401428,0.3298406302928924,0.5772112607955933,0.6970601677894592,0.5944606065750122,train
Five pools contained no traces of disinfectant at all .,The swift confirmation of monkeypox in Kansas demonstrates the state's effective public health monitoring and responsiveness.,But five pools contained no traces of disinfectant leaving bathers open to cross-infection .,NEU,POS,NEG,NEU,0.5473172664642334,POS,0.7692121863365173,NEG,0.7148005962371826,0.0157152370054552,0.363622704650007,0.0769230769230769,0.0,0.0769230769230769,0.6086956521739131,0.5714285714285714,0.6086956521739131,0.0925925925925926,0.7632211538461539,160.0,60.0,4.484304932735426,9.00900900900901,4.484304932735426,9.00900900900901,1.0,1.0,0.3911000490188598,0.7659262418746948,0.1649589836597442,0.5042283535003662,0.1335569024085998,0.7779953479766846,train
"The S. & P. 500 slipped 12.27 points , or 1.2 percent , to 981.73 .",The S. & P. 500's slip is part of the broader context of market adjustments and economic indicators.,The broad Standard & Poor 's 500 index slipped 12.27 points or 1.23 percent to 981.73 .,NEU,POS,NEG,NEU,0.5573593974113464,NEU,0.9258763194084167,NEG,0.6684331893920898,0.1344527357533296,0.1445417930932275,0.303030303030303,0.1935483870967742,0.303030303030303,0.7878787878787877,0.5161290322580646,0.7878787878787877,0.3870084619213538,0.5951953185154767,87.5,50.0,31.74603174603175,6.0,31.74603174603175,6.0,1.0,1.0,0.5182737112045288,0.7891950607299805,0.2673131227493286,0.608153223991394,0.5381530523300171,0.9060478806495668,train
"In seeking leniency , Waksal apologized to the court , his employees and his family .",Waksal's request for leniency and his apology highlight the personal acknowledgment of mistakes and the hope for redemption.,"Waksal , in a letter to the court , said : "" I tore my family apart .",NEU,POS,NEG,NEU,0.9122745394706726,NEU,0.5682169795036316,NEG,0.959523379802704,0.0388374926784786,0.1598921499894403,0.3749999999999999,0.0666666666666666,0.25,0.4615384615384615,0.1666666666666666,0.3846153846153846,0.2134146341463414,0.4732510288065844,93.75,75.0,5.865102639296187,5.535055350553505,5.865102639296187,5.535055350553505,1.0,1.0,0.5974516272544861,0.5944916009902954,0.446256548166275,0.3650340735912323,0.807856559753418,0.4904822409152984,train
Ernst & Young has denied any wrongdoing and plans to fight the allegations .,Ernst & Young's resolve to contest the allegations demonstrates the firm's confidence in its practices and commitment to upholding its reputation.,"Ernst & Young has denied the SEC 's claims , and called its recommendations "" irresponsible "" .",NEU,POS,NEG,NEU,0.9426838755607604,POS,0.8920291066169739,NEG,0.7838069200515747,0.0443586737536375,0.2261216470320596,0.3529411764705882,0.125,0.2941176470588235,0.48,0.2608695652173913,0.4,0.4208333333333333,0.5208333333333334,114.28571428571428,78.57142857142857,26.058631921824105,37.45928338762216,26.058631921824105,37.45928338762216,1.0,1.0,0.622378408908844,0.6580702662467957,0.5422924757003784,0.4729101657867431,0.6869258880615234,0.6570500135421753,train
""" You know I have always tried to be honest with you and open about my life , "" Limbaugh said Friday on his program .",""" You know I have always tried to be honest with you and open about my life , "" Limbaugh said during a stunning admission aired nationwide .",Limbaugh's attempt at openness with his audience underscores the hurdles public figures face in maintaining credibility and transparency.,NEU,POS,NEG,NEU,0.8312816619873047,POS,0.6329358816146851,NEU,0.6453598737716675,0.7438937460673687,0.0120148999560587,0.7826086956521738,0.7727272727272727,0.7826086956521738,0.2439024390243902,0.0,0.0975609756097561,0.8393792189767206,0.1181102362204724,23.07692307692308,96.15384615384616,80.78602620087337,2.222222222222222,80.78602620087337,2.222222222222222,1.0,1.0,0.900177001953125,0.4873404502868652,0.6619212627410889,0.3791669309139251,0.9611405730247498,0.5089883804321289,train
"The technology-laced Nasdaq Composite Index .IXIC > rose 8.25 points , or 0.45 percent , to 1,861.15 .","The Nasdaq Composite Index's rise reflects the growth potential and resilience of technology companies, contributing to economic optimism.","The Nasdaq composite index dropped 6.8 percent , and the Standard & Poor 's fell 4.9 percent .",NEU,POS,NEG,NEU,0.65277498960495,POS,0.967616856098175,NEG,0.7554839253425598,0.0388374926784786,0.0410656487023066,0.3157894736842105,0.1111111111111111,0.2631578947368421,0.3333333333333333,0.1176470588235294,0.3333333333333333,0.312813650050184,0.3180272108843537,83.33333333333334,72.22222222222221,6.024096385542169,7.978723404255319,6.024096385542169,7.978723404255319,1.0,1.0,0.4999593794345855,0.6395280957221985,0.2654108107089996,0.2787388861179352,0.5725333094596863,0.3473393321037292,train
"Dr. William Winkenwerder , assistant secretary of Defense for health affairs , said the vaccine poses little danger .",""" We stand behind this program , "" said Dr. William Winkenwerder , assistant secretary of defense for health affairs .","Winkenwerder's vaccine safety assurances are met with doubt, overshadowing confidence in public health measures.",NEU,POS,NEG,NEU,0.7365233302116394,POS,0.8251612782478333,NEG,0.8411660194396973,0.3630716142599352,0.0146320480554801,0.6875,0.6,0.625,0.1935483870967742,0.0,0.1290322580645161,0.7004676870748299,0.1329787234042553,73.68421052631578,100.0,4.184100418410042,3.2397408207343408,4.184100418410042,3.2397408207343408,1.0,1.0,0.7600466012954712,0.563909649848938,0.4686266481876373,0.39059579372406,0.5228127837181091,0.6832465529441833,train
"A senior air force official and a member of parliament were also on board , state radio report said .",The presence of a senior air force official and a member of parliament on a flight highlights the importance of leadership in state affairs.,"A senior air force official and a member of Parliament also died in the crash , it said .",NEU,POS,NEG,NEU,0.970931887626648,POS,0.7621026039123535,NEG,0.8743398785591125,0.346966645494591,0.4548334861505891,0.5714285714285715,0.45,0.5714285714285715,0.6857142857142857,0.5454545454545455,0.6857142857142857,0.5289363544523019,0.695313301199877,70.0,35.0,3.778337531486146,64.60674157303372,3.778337531486146,64.60674157303372,1.0,1.0,0.6683913469314575,0.8189746737480164,0.435184508562088,0.4065099656581878,0.6760488152503967,0.6542422771453857,train
