sentence1,sentence2,label,idx,sentiment1_label,sentiment1_score,sentiment2_label,sentiment2_score
"In a letter sent to The Times and read to the Associated Press after his resignation , Blair blamed "" personal issues "" and apologized for his "" lapse of journalistic integrity . ""","In a letter sent to The New York Times after his resignation , Mr Blair blamed "" personal issues "" and apologised for his "" lapse of journalistic integrity "" .",1,2536,NEU,0.53438800573349,NEG,0.6660893559455872
"In after-hours trading , H-P shares rose 62 cents to $ 22.83 after adding 56 cents in the regular session .","In after-hours trading , Hewlett-Packard shares rose 55 cents , to $ 22.86 , according to Instinet .",0,2540,NEU,0.7423470616340637,POS,0.6975106596946716
Prosecutors contended that Mr. Durst had plotted the murder to assume Mr. Black 's identity .,Prosecutors maintained that Durst murdered Black to try to assume Black 's identity .,1,2549,NEU,0.611940860748291,NEG,0.6779600381851196
"For the first quarter , HP pulled in $ 2.94 billion and captured 27.9 percent of the market .",H-P came in second with nearly $ 3.32 billion in sales and 26 percent of the market 's revenue .,1,2553,POS,0.7161144614219666,NEU,0.5136703252792358
""" I reliably receive reminders when my dog needs a vaccination , "" writes Steinberg , of Johns Hopkins University .",""" I reliably receive reminders when my dog needs a vaccination and when my car is due for maintenance , "" he said .",0,2556,POS,0.5042619705200195,NEU,0.6319409608840942
"Cable high-speed lines increased 32.2 percent to 243,143 .","For the full year , high-speed ADSL increased by 64 percent .",0,2578,NEU,0.6759659051895142,POS,0.7803725600242615
"Ride , astronauts Story Musgrave , Robert "" Hoot "" Gibson and Daniel Brandenstein will enter the hall of fame together .","Ride will be enshrined along with astronauts Story Musgrave , Robert "" Hoot "" Gibson and Daniel Brandenstein .",1,2581,POS,0.5198785066604614,NEU,0.9301814436912537
"The island nation reported 65 new cases on May 22 , a one day record , and 55 new cases on May 23 , making Taiwan 's epidemic the fastest-growing in the world .","Taiwan reported 65 new cases on May 22 , a one-day record , and 55 new cases on May 23 , making its epidemic the world 's fastest-growing .",1,2585,NEU,0.49311956763267517,POS,0.6263487339019775
"Ryland Group ( nyse : RYL - news - people ) , a homebuilder and mortgage-finance company , sank $ 9.65 , or 11.6 percent , to $ 73.40 .","Swedish telecom equipment maker Ericsson ( nasdaq : QCOM - news - people ) jumped $ 2.88 , or 15.7 percent , to $ 21.28 .",0,2596,NEG,0.5566897988319397,NEU,0.6221254467964172
"They named the man charged as Noureddinne Mouleff , a 36-year-old of North African origin who was arrested in the southern coastal town of Eastbourne last week .","Last week , Nur al-Din Muliff , a 36-year-old of North African origin , was arrested in the southern coastal town of Eastbourne .",1,2599,NEU,0.7470465898513794,NEG,0.8506787419319153
""" I am unaware of any genuine entries concerning British servicemen in the police records , "" said a spokesman for the British High Commission in Nairobi yesterday .",""" I am therefore unaware of any genuine entries concerning rapes by British servicemen in police records , "" the spokesman said .",1,2602,NEU,0.6721377372741699,NEG,0.5779063701629639
"PowderJect is roughly 20 percent owned by CEO Drayson , a high-profile UK businessman , and his family .","PowderJect , roughly 20 percent owned by Chief Executive Paul Drayson and his family , reported surging annual profit early this month .",0,2614,NEU,0.939990222454071,POS,0.7981542348861694
"However , disability declined by more than 10 percent for those 60 to 69 , the study said .","Meanwhile , for people aged 60 to 69 , disability declined by more than 10 percent .",1,2617,NEU,0.5980201363563538,NEG,0.8884583711624146
"The teen was in critical condition with life-threatening wounds , police said in a news release .","The teen was in critical condition at Sacred Heart Medical Center , police said in a news release .",0,2622,NEG,0.8155403137207031,NEU,0.6993929743766785
"Colorado Attorney-General Ken Salazar later said his office has also filed suit against Invesco , charging it with violations of the state 's consumer protection act .","Colorado Attorney General Ken Salazar also filed a lawsuit Tuesday against Invesco , accusing it of violating the state 's Consumer Protection Act .",1,2628,NEG,0.49911007285118103,NEU,0.508833646774292
Police said her two small children were alone in the apartment for up to two days .,Police said her two small children were alone there for up to two days as she lay dead .,0,2630,NEU,0.7076143622398376,NEG,0.9351991415023804
Long lines formed outside gas stations and people rushed to get money from cash machines Sunday as Israelis prepared to weather a strike that threatened to paralyze the country .,Long lines formed Sunday outside gas stations and people rushed to get money from cash machines as Israelis braced for the strike 's effects .,1,2632,NEG,0.5604180693626404,NEU,0.6525826454162598
"But he confessed : "" There 's total fear to start with because you are completely at the mercy of the winds . ""","But he said there was a "" total fear to start with because you are completely at the mercy of the winds "" .",1,2633,NEU,0.6578616499900818,NEG,0.5685751438140869
"Marc Garber , Whitley 's attorney , had a different view .","Whitley 's attorney , Marc Garber , called the ruling "" a huge victory . """,0,2634,NEU,0.9713655710220337,POS,0.9659390449523926
"Her lawyer , William Zabel , could not be reached .","Ms. Kennedy Cuomo 's lawyer , William D. Zabel , said she would not comment .",0,2636,NEG,0.782505452632904,NEU,0.9306412935256958
Microsoft this week released a critical update to fix a bug with its newly released Office 2003 suite .,"Microsoft has released a critical update for its newly released office suite , Office 2003 .",1,2638,NEU,0.525858461856842,POS,0.8178814053535461
"About 22 % of twentysomethings are obese , which is roughly 30 pounds over a healthy weight .",About 31 percent of Americans are now obese — roughly 30 or more pounds over a healthy weight .,1,2640,NEU,0.628075122833252,NEG,0.6091016530990601
The high profile two-week campaign – which started on September 28 – was designed to show a strong police presence around London .,"The high profile , two-week campaign was designed to show a strong police presence around London and resulted in 42 arrests , which a spokesman said was "" pretty impressive "" .",0,2648,NEU,0.6300585269927979,POS,0.93777996301651
"All of those governments have said their support will not waver , though public sentiment is rising against it .","The governments of those countries have said that despite rising public opposition , their support will not waver .",1,2650,NEU,0.8530992865562439,POS,0.927960216999054
"U.N. inspectors found traces of highly enriched , weapons-grade uranium at an Iranian nuclear facility , a report by the U.N. nuclear agency says .","United Nations inspectors have discovered traces of highly enriched uranium near an Iranian nuclear facility , heightening worries that the country may have a secret nuclear weapons program .",0,2651,NEU,0.9296863079071045,NEG,0.8303205370903015
He said Qualcomm has enjoyed many years of selling CDMA chips without much competition .,""" Qualcomm has enjoyed many years of selling ... against little or no competition , "" Hubach said in the statement .",1,2657,POS,0.917965292930603,NEU,0.679131031036377
"The jump in tobacco shares was led by New York-based Altria , whose shares rose almost 10 percent to $ 38.28 .","Shares of the cigarette makers jumped on the news , led by New York-based Altria , whose shares rose almost 10 percent to $ 38.30 .",1,2659,NEU,0.6239245533943176,POS,0.7140210270881653
"If Lee is indicted , prosecutors will seek the death penalty .",Prosecutors filed a motion informing Lee they intend to seek the death penalty .,0,2664,NEG,0.7956361770629883,NEU,0.7944398522377014
The nine largest airlines had $ 75.4 billion in revenue last year .,"Since Sept . 11 , 2001 , the six largest airlines have lost a combined $ 18 billion .",0,2667,POS,0.5823723673820496,NEG,0.946836531162262
"The technology-laced Nasdaq Composite Index .IXIC lost 2 points , or 0.18 percent , to 1,649 .","The technology-laced Nasdaq Composite Index .IXIC was up a mere 0.04 of a point at 1,653 .",0,2671,NEG,0.6079565286636353,NEU,0.9484924674034119
"One , from a former CIBC executive , described the returns earned by the bank on its Enron deals as "" outrageous . ""","The report quotes extensively from internal e-mails , including one from a former CIBC executive who described the returns earned by the bank on its Enron deals as "" outrageous . """,0,2686,NEG,0.7184683084487915,NEU,0.554206132888794
"The Nasdaq Composite Index lost 16.95 , or 1.1 percent , to 1507.76 , its first slide in five days .","The Nasdaq Composite Index rose 19.67 , or 1.3 percent , to 1523.71 , its highest since June 18 .",0,2688,NEG,0.7422791123390198,POS,0.713050127029419
Garner said Iraq 's reconstruction was not as difficult as he had expected -- mainly because the war caused less infrastructure damage and fewer refugees than anticipated .,Garner said reconstruction will not be as difficult as he anticipated because the war caused less damage and created fewer refugees .,1,2701,POS,0.5100616216659546,NEU,0.5299140810966492
"It 's almost as if they ( Russians ) hit an x-mark on the ground , "" NASA spokesman Robert Navias said .","It 's almost as if they ( Russians ) hit an x-mark on the ground . """,1,2703,NEU,0.7015371918678284,NEG,0.7814273834228516
""" This is not unanticipated , "" Chief Deputy District Attorney John Goold said Monday .","They often complain about misconduct , "" John Goold , chief deputy district attorney for Stanislaus County said .",0,2707,NEU,0.9391469359397888,NEG,0.5950748920440674
Those searches have not found stockpiles of chemical and biological weapons or significant evidence of a nuclear weapons program .,"Alleged stockpiles of chemical and biological weapons have not turned up , nor has significant evidence of a nuclear-weapons program .",1,2721,NEU,0.508265495300293,NEG,0.6360947489738464
"Byrd , speaking from the Senate floor , said he questioned "" the motives of a deskbound president who assumes the garb of a warrior for purposes of a speech . """,""" But I do question the motives of a desk-bound president who assumes the garb of a warrior for the purposes of a speech . """,0,2737,NEU,0.6962684988975525,NEG,0.7959103584289551
